Tract Number,Mean Age,Latitude,Longitude,GEOID
271801,37.3,34.1693925,-118.206797,1400000US06037300901
271803,35.6,34.155939,-118.203587,1400000US06037300902
271804,34.3,34.1564305,-118.2329335,1400000US06037301000
271901,41.6,34.1621815,-118.2441095,1400000US06037301100
271902,38.7,34.1663435,-118.260688,1400000US06037301203
2721,40.6,34.161447,-118.2600185,1400000US06037301204
272201,36.8,34.1683765,-118.2729275,1400000US06037301205
272202,34.6,34.1633575,-118.2727315,1400000US06037301206
272301,42,34.176451,-118.2701125,1400000US06037301300
272302,36.2,34.1814725,-118.284689,1400000US06037301400
2731,37.7,34.17504,-118.2872505,1400000US06037301501
2732,35.9,34.172168,-118.2889385,1400000US06037301502
2733,35.8,34.1645725,-118.2882305,1400000US06037301601
273403,39.5,34.161795,-118.2986075,1400000US06037301602
273404,42.9,34.1593295,-118.273437,1400000US06037301701
273502,39.8,34.151432,-118.2700705,1400000US06037301702
2736,41.7,34.155471,-118.2598255,1400000US06037301801
2737,37.8,34.1490075,-118.259807,1400000US06037301802
2738,36.9,34.1558135,-118.2458445,1400000US06037301900
273902,45.7,34.1490325,-118.24991,1400000US06037302002
2741,38,34.149023,-118.244479,1400000US06037302003
274202,46.4,34.1489615,-118.2384145,1400000US06037302004
275101,40.3,34.133249,-118.23492,1400000US06037302102
275102,28.4,34.142623,-118.2376825,1400000US06037302103
2752,34.5,34.146295,-118.232259,1400000US06037302104
275311,44.6,34.1444725,-118.248417,1400000US06037302201
275312,34.7,34.1405075,-118.2484035,1400000US06037302202
275313,48.7,34.1444275,-118.263652,1400000US06037302301
2754,40,34.1401,-118.2624115,1400000US06037302302
2755,34.6,34.1301145,-118.2615235,1400000US06037302401
275603,38.1,34.1375145,-118.2483225,1400000US06037302503
275604,36.8,34.135946,-118.248378,1400000US06037302504
275605,34.3,34.1262185,-118.253144,1400000US06037302505
2760,43.4,34.1289675,-118.246127,1400000US06037302506
276101,31.1,34.203851,-118.3106535,1400000US06037310100
276102,33.3,34.1922185,-118.304543,1400000US06037310201
2764,51,34.1870535,-118.2960275,1400000US06037310202
2765,20.2,34.1994375,-118.318784,1400000US06037310300
276601,44.9,34.2016605,-118.3363205,1400000US06037310400
276605,40.1,34.195881,-118.335306,1400000US06037310501
276606,37.5,34.192266,-118.3277625,1400000US06037310601
276607,32,34.1922805,-118.317686,1400000US06037310602
276608,41.3,34.185479,-118.3132075,1400000US06037310701
2770,46.4,34.181163,-118.306755,1400000US06037310702
2771,38.8,34.1760485,-118.2997335,1400000US06037310703
2772,34.8,34.1749995,-118.3232165,1400000US06037310800
2774,26.6,34.1809065,-118.3290175,1400000US06037310900
278001,44.4,34.185132,-118.343639,1400000US06037311000
278102,44.6,34.1859125,-118.355053,1400000US06037311100
291110,30.5,34.1714255,-118.3527755,1400000US06037311200
291120,30.7,34.173525,-118.342414,1400000US06037311300
291130,36.3,34.162038,-118.34958,1400000US06037311400
291210,37.9,34.164754,-118.33837,1400000US06037311500
291220,39.4,34.152186,-118.3385765,1400000US06037311600
2913,45.4,34.162039,-118.32085,1400000US06037311700
292001,34.6,34.166855,-118.3064515,1400000US06037311801
292002,36.6,34.171265,-118.311263,1400000US06037311802
293203,34.3,34.137367,-118.352786,1400000US06037320000
293204,35.1,34.294876,-118.4273065,1400000US06037320100
293205,29.9,34.286111,-118.439691,1400000US06037320201
293206,30.7,34.2898305,-118.4343995,1400000US06037320202
293301,44.1,34.2823865,-118.44586,1400000US06037320300
293302,38.6,34.132631,-117.7580945,1400000US06037400204
293304,34.8,34.1434785,-117.7172025,1400000US06037400205
293306,42.5,34.130372,-117.718468,1400000US06037400206
293307,32.2,34.1434075,-117.772268,1400000US06037400207
294110,37.8,34.114226,-117.7886885,1400000US06037400302
294120,25.9,34.1050345,-117.7997755,1400000US06037400304
2942,36,34.1378705,-117.829004,1400000US06037400402
294301,36.1,34.141358,-117.793128,1400000US06037400403
294302,34.4,34.157878,-117.8203355,1400000US06037400404
294410,33,34.163097,-117.865255,1400000US06037400501
294421,37,34.140085,-117.9115945,1400000US06037400602
294510,32.6,34.151103,-117.918145,1400000US06037400603
294520,28.1,34.148685,-117.891244,1400000US06037400604
294610,30.3,34.1379695,-117.8892655,1400000US06037400800
294620,31.8,34.1360045,-117.876915,1400000US06037400900
294701,32,34.1415235,-117.8527835,1400000US06037401001
294810,28.6,34.141501,-117.8659045,1400000US06037401002
294820,26.6,34.1265525,-117.855336,1400000US06037401101
294830,28.9,34.1305755,-117.8659455,1400000US06037401102
2949,29,34.1232835,-117.833986,1400000US06037401201
295103,44.5,34.113742,-117.8332835,1400000US06037401202
296210,27.7,34.112302,-117.8553975,1400000US06037401203
296220,39.6,34.072894,-117.8095715,1400000US06037401303
2963,47,34.083891,-117.8126045,1400000US06037401304
296401,50.4,34.1100455,-117.815531,1400000US06037401311
296402,45.1,34.097563,-117.828443,1400000US06037401312
2965,34.2,34.098039,-117.7787765,1400000US06037401500
2966,38.2,34.115101,-117.77002,1400000US06037401601
296901,30.9,34.106283,-117.7649645,1400000US06037401602
296902,36.6,34.1109685,-117.7780265,1400000US06037401603
297001,51.6,34.114338,-117.7436235,1400000US06037401701
297002,39.1,34.1021645,-117.7525045,1400000US06037401703
297110,36.1,34.1009125,-117.7404545,1400000US06037401704
297120,36.8,34.114227,-117.7151805,1400000US06037401800
297201,34.9,34.1004595,-117.708132,1400000US06037401901
297202,39.4,34.100528,-117.725001,1400000US06037401902
2973,42.6,34.086732,-117.7257735,1400000US06037402001
2974,59.7,34.0867415,-117.7119895,1400000US06037402002
297501,47.8,34.086072,-117.7347815,1400000US06037402101
297502,48.4,34.0839035,-117.7448405,1400000US06037402102
297601,36.1,34.083327,-117.768076,1400000US06037402200
297602,46.4,34.0682985,-117.7690925,1400000US06037402301
3001,44.5,34.067975,-117.755932,1400000US06037402303
3002,43.6,34.0613,-117.7678315,1400000US06037402304
300301,45,34.0527815,-117.789834,1400000US06037402402
3004,38.9,34.0502885,-117.8112175,1400000US06037402403
300501,42.9,34.052917,-117.81575,1400000US06037402404
300503,42.3,34.0672095,-117.795189,1400000US06037402405
300601,37.9,34.0671375,-117.7826425,1400000US06037402406
300602,49.5,34.0547495,-117.7644575,1400000US06037402501
300701,48.9,34.0475995,-117.76107,1400000US06037402502
300702,53.9,34.069537,-117.744427,1400000US06037402600
3008,42.4,34.064005,-117.726868,1400000US06037402702
300901,51.1,34.078636,-117.7238995,1400000US06037402703
300902,49.6,34.0712185,-117.731491,1400000US06037402705
3010,38.2,34.0713115,-117.7195055,1400000US06037402706
3011,45.4,34.055632,-117.7336725,1400000US06037402801
301203,47.1,34.047947,-117.7453955,1400000US06037402803
301204,38.5,34.0483025,-117.731702,1400000US06037402804
301205,44.2,34.0337825,-117.7450525,1400000US06037402902
301206,44.6,34.039196,-117.7326775,1400000US06037402903
3013,48.3,34.0261665,-117.7384515,1400000US06037402904
3014,44.5,34.0351895,-117.7611965,1400000US06037403000
301501,47.5,34.038906,-117.813367,1400000US06037403200
301502,40.4,34.0035495,-117.855921,1400000US06037403303
301601,44.1,33.9873385,-117.8558965,1400000US06037403304
301602,38.2,33.976342,-117.84839,1400000US06037403305
301701,44,34.017474,-117.82869,1400000US06037403312
301702,38.5,34.032461,-117.797391,1400000US06037403316
301801,37.9,34.0373535,-117.7844315,1400000US06037403317
301802,34.7,34.031796,-117.7630625,1400000US06037403318
301901,39.8,34.0121545,-117.81493,1400000US06037403319
301902,43.3,34.0058045,-117.7950645,1400000US06037403320
302002,44.3,34.0161265,-117.7892785,1400000US06037403321
302003,38.1,33.992503,-117.8345605,1400000US06037403322
302004,40.6,33.998459,-117.8235015,1400000US06037403323
302102,41.3,33.98046,-117.8144505,1400000US06037403324
302103,43.9,33.965124,-117.8258305,1400000US06037403325
302104,37.2,34.013924,-117.871149,1400000US06037403401
302201,44.3,34.017293,-117.856107,1400000US06037403402
302202,39.5,34.0303525,-117.842746,1400000US06037403403
302301,38.9,34.028482,-117.854273,1400000US06037403404
302302,35.5,34.0509005,-117.843913,1400000US06037403405
302401,36,34.044617,-117.8547135,1400000US06037403406
302503,41.9,34.038589,-117.874477,1400000US06037403407
302504,37.3,34.024588,-117.881909,1400000US06037403408
302505,43.6,34.0618395,-117.8491905,1400000US06037403500
302506,40.1,34.075307,-117.8590715,1400000US06037403600
3101,49.5,34.090948,-117.858411,1400000US06037403702
310201,44.3,34.09104,-117.846365,1400000US06037403703
310202,38,34.0957595,-117.8769905,1400000US06037403721
3103,43.2,34.088417,-117.872513,1400000US06037403722
3104,42.2,34.103072,-117.8680455,1400000US06037403801
310501,31,34.103074,-117.8463645,1400000US06037403802
310601,34.1,34.120548,-117.8726465,1400000US06037403901
310602,41.2,34.112599,-117.8726435,1400000US06037403902
310701,48.5,34.114029,-117.8858165,1400000US06037404000
310703,36.2,34.1141825,-117.8948275,1400000US06037404100
310704,40.7,34.127422,-117.8950465,1400000US06037404201
310705,33.4,34.125068,-117.885748,1400000US06037404202
3108,44.3,34.1275255,-117.9040845,1400000US06037404301
3109,44.7,34.117907,-117.9034755,1400000US06037404302
3110,43.3,34.127055,-117.918436,1400000US06037404401
3111,38.8,34.122452,-117.922847,1400000US06037404402
3112,38,34.110644,-117.9225005,1400000US06037404501
3113,39.9,34.110534,-117.9121425,1400000US06037404503
3114,42.8,34.11051,-117.9033385,1400000US06037404504
3115,39.2,34.108944,-117.966677,1400000US06037404600
311601,40.7,34.07202,-117.996061,1400000US06037404701
311602,32.3,34.0719255,-117.9838755,1400000US06037404702
3117,45.4,34.064135,-117.9894555,1400000US06037404703
311801,37.3,34.077823,-117.978169,1400000US06037404801
311802,32,34.073639,-117.967369,1400000US06037404802
320101,38.4,34.066904,-117.9657045,1400000US06037404803
320102,35.9,34.095734,-117.976888,1400000US06037404901
320201,36.4,34.0866635,-117.9791755,1400000US06037404902
320202,37.8,34.0874635,-117.9720965,1400000US06037404903
3203,36.1,34.10311,-117.9665385,1400000US06037405001
400205,49.3,34.103336,-117.9489975,1400000US06037405002
400206,46.8,34.0958995,-117.961403,1400000US06037405101
400207,47.9,34.0883515,-117.961678,1400000US06037405102
400208,57.3,34.0849785,-117.9522585,1400000US06037405201
400209,52.6,34.0804875,-117.96285,1400000US06037405202
400304,38.5,34.076437,-117.956923,1400000US06037405203
400402,40.6,34.0876105,-117.9415245,1400000US06037405301
400403,43.8,34.0767645,-117.946434,1400000US06037405302
400404,49.3,34.09288,-117.9336065,1400000US06037405400
400501,55.6,34.0794265,-117.928137,1400000US06037405500
400602,33.8,34.080479,-117.9164905,1400000US06037405600
400603,38.9,34.0930845,-117.9209895,1400000US06037405701
400605,29,34.092311,-117.9121105,1400000US06037405702
400801,33.3,34.103307,-117.9121645,1400000US06037405800
401001,47.1,34.103067,-117.8901905,1400000US06037405900
401002,44.4,34.08987,-117.8989325,1400000US06037406000
401101,39.9,34.090927,-117.8901515,1400000US06037406101
401102,30.7,34.080762,-117.8901315,1400000US06037406102
401201,35.7,34.0790655,-117.8944835,1400000US06037406200
401202,42.4,34.058745,-117.87651,1400000US06037406300
401203,40.3,34.0574215,-117.8990455,1400000US06037406402
401303,51.6,34.0687605,-117.8988995,1400000US06037406411
401304,48.1,34.0649545,-117.898946,1400000US06037406412
401311,34.9,34.0666225,-117.919599,1400000US06037406500
401312,49.7,34.0557305,-117.916683,1400000US06037406601
4015,34.8,34.0548195,-117.934636,1400000US06037406602
401601,52.7,34.0554275,-117.9462745,1400000US06037406701
401602,36.9,34.0638995,-117.9353755,1400000US06037406702
401705,48.6,34.0629195,-117.953793,1400000US06037406800
401706,37.2,34.0590435,-117.968603,1400000US06037406901
401707,36.3,34.056693,-117.964561,1400000US06037406902
401801,37.7,34.060681,-117.978103,1400000US06037407001
401802,45.9,34.053581,-117.992902,1400000US06037407002
401901,20.1,34.047535,-117.972437,1400000US06037407101
401902,48.6,34.0437405,-117.976774,1400000US06037407102
402001,38.8,34.0334615,-117.9610665,1400000US06037407200
402002,41.6,34.0454965,-117.9587185,1400000US06037407301
402101,32.6,34.039506,-117.960844,1400000US06037407302
402102,36.2,34.0523575,-117.9577655,1400000US06037407400
4022,40.6,34.04734,-117.948319,1400000US06037407501
402301,32.7,34.04334,-117.9385445,1400000US06037407502
402303,31.7,34.0383465,-117.947004,1400000US06037407601
402304,27.3,34.03063,-117.944401,1400000US06037407602
402403,24.3,34.0136315,-117.929283,1400000US06037407701
402404,19,34.0206605,-117.947234,1400000US06037407702
402405,32.1,34.030198,-117.921188,1400000US06037407801
402406,30.3,34.0264515,-117.931011,1400000US06037407802
402501,30,34.041661,-117.9269725,1400000US06037407900
402503,30.1,34.0452465,-117.9168025,1400000US06037408003
402504,37.1,34.037498,-117.915708,1400000US06037408004
402601,28.5,34.0483655,-117.8955145,1400000US06037408005
402602,45.4,34.034816,-117.9018715,1400000US06037408006
402702,26.1,34.024356,-117.9101125,1400000US06037408133
402703,28.2,34.0229315,-117.897437,1400000US06037408134
402705,38.3,34.0169595,-117.8983025,1400000US06037408135
402706,37.3,34.009563,-117.874467,1400000US06037408136
402801,25.5,34.009108,-117.883356,1400000US06037408137
402803,30.6,34.019139,-117.9167095,1400000US06037408138
402804,27.7,34.012163,-117.91348,1400000US06037408139
402902,34.5,34.0091825,-117.9035275,1400000US06037408140
402903,31,34.0082915,-117.8946755,1400000US06037408141
402904,30.5,34.021924,-117.9637775,1400000US06037408202
4030,36.3,34.0001605,-117.9097205,1400000US06037408211
403305,42.3,33.9946135,-117.8795045,1400000US06037408212
403316,45.8,34.0464555,-117.997756,1400000US06037408301
403317,45.9,34.0386535,-118.018099,1400000US06037408302
403318,44.8,34.035328,-118.0084775,1400000US06037408303
403319,41.6,34.018007,-117.9819095,1400000US06037408401
403320,45.6,34.012346,-118.007998,1400000US06037408402
403321,42.5,34.011155,-117.9683905,1400000US06037408501
403323,44.7,33.984682,-117.985573,1400000US06037408503
403324,40.8,33.9992735,-117.971451,1400000US06037408504
403325,37.8,34.0016935,-117.980212,1400000US06037408505
403326,45,33.9957455,-117.9377215,1400000US06037408623
403327,50.1,33.9940835,-117.949281,1400000US06037408624
403328,38.3,33.989193,-117.9634505,1400000US06037408625
403401,42.9,33.984523,-117.919022,1400000US06037408626
403402,38.5,33.9754885,-117.925286,1400000US06037408627
403403,52.9,33.9825995,-117.9424605,1400000US06037408628
403404,48.1,33.97933,-117.961636,1400000US06037408629
403407,50,34.006434,-117.9562915,1400000US06037408630
403408,46.4,34.0007955,-117.9583205,1400000US06037408631
403409,42.1,33.960901,-117.8902285,1400000US06037408703
4035,55.7,33.9807035,-117.8942965,1400000US06037408704
403601,40.2,33.981461,-117.8780945,1400000US06037408705
403702,39.7,33.9770295,-117.87052,1400000US06037408706
403703,49.9,33.9698315,-117.9034445,1400000US06037408722
403721,42.9,33.977858,-117.901395,1400000US06037408723
403722,30.8,33.984203,-117.9030725,1400000US06037408724
403801,38,34.0571575,-117.7501715,1400000US06037408800
403802,37.1,34.13847,-117.953691,1400000US06037430002
403901,39.6,34.1682255,-117.942383,1400000US06037430003
403902,36,34.13806,-117.976469,1400000US06037430101
4040,35.3,34.126938,-117.978573,1400000US06037430102
4041,35.1,34.1543995,-117.968573,1400000US06037430200
404201,29.8,34.172824,-117.9820805,1400000US06037430301
404203,22,34.1560235,-118.0059215,1400000US06037430302
404301,27.9,34.1624785,-118.0241555,1400000US06037430400
404302,35.3,34.173047,-118.04891,1400000US06037430501
404401,32.5,34.161851,-118.0532625,1400000US06037430502
404402,35.2,34.1573315,-118.0497665,1400000US06037430600
404501,27.9,34.13986,-118.0557935,1400000US06037430701
404503,38.8,34.137955,-118.0428805,1400000US06037430721
404504,30.6,34.1299445,-118.058709,1400000US06037430723
4046,34.1,34.126758,-118.058631,1400000US06037430724
404701,37.4,34.1375775,-118.0259295,1400000US06037430801
404702,35.4,34.126444,-118.020276,1400000US06037430802
404703,32.5,34.114675,-118.020923,1400000US06037430803
404804,35.8,34.1406955,-118.01286,1400000US06037430901
404805,33.5,34.1364995,-118.0127975,1400000US06037430902
404806,35.2,34.148164,-118.0057195,1400000US06037431001
404901,36.3,34.1455095,-117.983079,1400000US06037431002
404902,36.1,34.1351215,-117.9958,1400000US06037431100
404903,34.6,34.124229,-117.9953005,1400000US06037431200
405001,36.6,34.1248395,-118.007363,1400000US06037431300
405002,32.2,34.111617,-118.0087095,1400000US06037431400
405101,32.7,34.0998655,-118.033,1400000US06037431501
405102,39.9,34.1022305,-118.0190775,1400000US06037431502
405201,36.2,34.109675,-118.04223,1400000US06037431600
405202,36.3,34.121786,-118.0430065,1400000US06037431700
405203,36,34.1196565,-118.060933,1400000US06037431800
405301,36.3,34.1103835,-118.0601525,1400000US06037431900
405302,35.7,34.1021645,-118.05255,1400000US06037432000
4054,38,34.095852,-118.0428825,1400000US06037432101
4055,37.3,34.0920835,-118.0583895,1400000US06037432102
4056,36,34.0877335,-118.0829205,1400000US06037432201
405701,33.2,34.087255,-118.072769,1400000US06037432202
405702,37.2,34.08602,-118.0440085,1400000US06037432300
4058,35.3,34.090727,-118.0227495,1400000US06037432401
4059,37.9,34.0855885,-118.027564,1400000US06037432402
4060,37.9,34.095687,-118.006679,1400000US06037432500
406101,40.2,34.082497,-118.014655,1400000US06037432601
406103,35.6,34.081728,-118.005815,1400000US06037432602
406201,35.2,34.0757515,-118.034977,1400000US06037432700
4063,42.6,34.077308,-118.0459705,1400000US06037432801
406413,43.4,34.07872,-118.0526435,1400000US06037432802
4065,38.5,34.076691,-118.071417,1400000US06037432901
406601,36.6,34.0795,-118.06021,1400000US06037432902
406602,40.7,34.0677255,-118.0599025,1400000US06037433101
406701,37.7,34.0656045,-118.059547,1400000US06037433102
406702,38.3,34.0683885,-118.035671,1400000US06037433200
406801,40.5,34.062295,-118.0160455,1400000US06037433302
406903,38.3,34.07061,-118.020361,1400000US06037433304
407001,37.6,34.0700755,-118.0125525,1400000US06037433305
407002,35.5,34.0706755,-118.0077885,1400000US06037433306
407101,31,34.0703895,-118.0062695,1400000US06037433307
407102,40.4,34.0594255,-118.0425465,1400000US06037433401
407201,34,34.0594235,-118.034921,1400000US06037433402
407202,38.9,34.0624165,-118.025695,1400000US06037433403
407301,38.6,34.057252,-118.066095,1400000US06037433501
407302,32,34.0554575,-118.0490075,1400000US06037433503
4074,38.3,34.0572675,-118.0534915,1400000US06037433504
407501,37.8,34.0674675,-118.0749165,1400000US06037433601
407502,37,34.057426,-118.0747145,1400000US06037433602
407601,31.1,34.045791,-118.058566,1400000US06037433700
407602,37.4,34.0483455,-118.0364625,1400000US06037433801
407701,39,34.032494,-118.0598455,1400000US06037433802
407702,36.5,34.058593,-118.019927,1400000US06037433901
407801,35.5,34.0521205,-118.0255815,1400000US06037433902
407802,36.6,34.051401,-118.014185,1400000US06037434001
407901,38.1,34.0462105,-118.022669,1400000US06037434003
407902,45.9,34.040226,-118.0317375,1400000US06037434004
408003,43.1,34.1774565,-118.0830185,1400000US06037460000
408004,38.1,34.1912975,-118.1110615,1400000US06037460100
408005,39.5,34.2009205,-118.136652,1400000US06037460200
408006,34,34.2073225,-118.1562895,1400000US06037460301
408133,34.2,34.217813,-118.1788775,1400000US06037460401
408134,48.3,34.2156925,-118.1897915,1400000US06037460501
408135,37.9,34.2051075,-118.1950465,1400000US06037460502
408136,42.2,34.2261145,-118.2193885,1400000US06037460600
408137,35,34.1946605,-118.196153,1400000US06037460700
408138,37.1,34.163146,-118.1778035,1400000US06037460800
408139,34.4,34.176907,-118.162811,1400000US06037460900
408140,32.3,34.187722,-118.1609895,1400000US06037461000
408141,35.8,34.1845865,-118.141115,1400000US06037461100
408212,45.2,34.1801065,-118.113418,1400000US06037461200
408213,34.7,34.1738235,-118.113483,1400000US06037461300
408301,37,34.1727525,-118.124329,1400000US06037461400
408302,38.9,34.1751325,-118.136805,1400000US06037461501
408303,39.4,34.175203,-118.146197,1400000US06037461502
408401,40.4,34.161608,-118.1571605,1400000US06037461600
408402,45.2,34.160159,-118.162866,1400000US06037461700
408503,43.6,34.1537915,-118.149329,1400000US06037461901
408504,34.8,34.148899,-118.148574,1400000US06037461902
408505,45.1,34.163362,-118.143829,1400000US06037462001
408623,48.6,34.163333,-118.148361,1400000US06037462002
408624,46.4,34.163369,-118.1369255,1400000US06037462100
408625,42.2,34.1548915,-118.136967,1400000US06037462201
408626,49.5,34.148926,-118.1369075,1400000US06037462202
408627,52.2,34.15491,-118.126929,1400000US06037462301
408628,44,34.149181,-118.126882,1400000US06037462302
408629,48,34.163408,-118.1263885,1400000US06037462400
408631,41.3,34.1667025,-118.1045445,1400000US06037462500
408703,47.4,34.1611715,-118.112295,1400000US06037462600
408705,43.6,34.1519795,-118.1138535,1400000US06037462700
408707,48.3,34.152173,-118.103306,1400000US06037462800
408722,45.1,34.153862,-118.0899055,1400000US06037462900
408724,28.3,34.154951,-118.075158,1400000US06037463000
408725,43.8,34.140347,-118.070446,1400000US06037463101
4088,29.7,34.137723,-118.083735,1400000US06037463102
4089,49.7,34.138754,-118.088815,1400000US06037463200
4090,37.1,34.1392215,-118.1028395,1400000US06037463300
4091,39,34.139062,-118.1101745,1400000US06037463400
430003,43.5,34.137879,-118.1268055,1400000US06037463500
430004,43.7,34.140861,-118.1368515,1400000US06037463601
430005,41.4,34.1408065,-118.1458915,1400000US06037463602
430101,44.5,34.139994,-118.1590535,1400000US06037463700
430102,35.9,34.13445,-118.1753385,1400000US06037463800
4302,57.6,34.1298475,-118.159162,1400000US06037463900
430301,48.8,34.126583,-118.1390375,1400000US06037464000
430302,45.2,34.1211415,-118.123201,1400000US06037464100
4304,45.7,34.125398,-118.098356,1400000US06037464200
430501,48.2,34.121451,-118.086002,1400000US06037480002
430502,46.9,34.125885,-118.0749615,1400000US06037480011
4306,44.9,34.118664,-118.074084,1400000US06037480012
430701,42,34.1084905,-118.0732765,1400000US06037480101
430721,41,34.108457,-118.0841215,1400000US06037480102
430723,34.8,34.1079865,-118.1118095,1400000US06037480201
430724,39.3,34.108893,-118.097545,1400000US06037480202
430801,38.5,34.101241,-118.1218435,1400000US06037480302
430802,43.1,34.095151,-118.1377285,1400000US06037480303
430803,44.8,34.0960955,-118.1307685,1400000US06037480304
430901,38.6,34.104914,-118.1317765,1400000US06037480400
430902,38.3,34.1074225,-118.14498,1400000US06037480500
431002,52.7,34.118849,-118.1584545,1400000US06037480600
431003,32.2,34.1055515,-118.168678,1400000US06037480702
431004,39.8,34.1072095,-118.1642505,1400000US06037480703
4311,36.9,34.107212,-118.15331,1400000US06037480704
4312,36.2,34.0815825,-118.152446,1400000US06037480802
4313,40.2,34.09079,-118.152819,1400000US06037480803
4314,45.3,34.0951305,-118.149912,1400000US06037480804
431501,46.5,34.086204,-118.139781,1400000US06037480901
431502,43.1,34.0810405,-118.140708,1400000US06037480902
4316,47.7,34.0737895,-118.139436,1400000US06037480903
431701,53.2,34.0872925,-118.1288355,1400000US06037481001
4318,49.5,34.0955445,-118.1197875,1400000US06037481002
4319,39.9,34.098345,-118.106683,1400000US06037481101
432001,49.6,34.099347,-118.0936455,1400000US06037481102
432002,44.9,34.0936045,-118.099964,1400000US06037481103
432101,43.6,34.0971335,-118.0724615,1400000US06037481201
432102,41.8,34.097006,-118.0822805,1400000US06037481202
432201,38,34.0764075,-118.082131,1400000US06037481300
432202,44.2,34.0840215,-118.103956,1400000US06037481401
4323,32.7,34.083295,-118.091542,1400000US06037481402
432401,37,34.0826165,-118.1139805,1400000US06037481500
432402,35.4,34.084677,-118.11998,1400000US06037481603
432501,39.7,34.0838015,-118.126219,1400000US06037481604
432502,35.4,34.071948,-118.1256005,1400000US06037481605
432601,36.3,34.0766865,-118.1256875,1400000US06037481606
432602,42.1,34.06617,-118.1198595,1400000US06037481711
4327,29.6,34.067109,-118.112061,1400000US06037481712
432801,50.1,34.067948,-118.1292845,1400000US06037481713
432802,28.4,34.0643065,-118.1291595,1400000US06037481714
432901,36.7,34.064906,-118.141417,1400000US06037481800
432902,48.4,34.0698145,-118.1548085,1400000US06037481901
433103,40.6,34.065728,-118.152909,1400000US06037481902
4332,37.4,34.0532565,-118.157103,1400000US06037482001
433302,35.4,34.048942,-118.1497955,1400000US06037482002
433304,33.8,34.057061,-118.1362945,1400000US06037482101
433305,34.9,34.0507125,-118.1328745,1400000US06037482102
433306,38.2,34.058869,-118.122138,1400000US06037482201
433307,33.9,34.0589445,-118.112421,1400000US06037482202
433402,35.2,34.074531,-118.097677,1400000US06037482301
433403,32.1,34.0692775,-118.099254,1400000US06037482303
433505,39.8,34.064429,-118.0988995,1400000US06037482304
433506,34.1,34.0676445,-118.0862325,1400000US06037482401
433601,43.9,34.046139,-118.0807005,1400000US06037482402
433602,44.1,34.058981,-118.1037825,1400000US06037482502
433803,41.8,34.05827,-118.094998,1400000US06037482503
433804,27.9,34.0499085,-118.0992635,1400000US06037482521
433901,31.7,34.0419995,-118.0936075,1400000US06037482522
433903,33.3,34.047759,-118.1144605,1400000US06037482600
434001,33,34.039961,-118.1405695,1400000US06037482701
434003,31.9,34.042508,-118.1351495,1400000US06037482702
434004,38.1,34.0362975,-118.1119885,1400000US06037482800
4341,35.6,33.960283,-117.9408845,1400000US06037500100
460001,46.1,33.957535,-117.9759805,1400000US06037500201
460002,51.3,33.960745,-117.9971245,1400000US06037500202
460101,54.9,34.017294,-118.0367865,1400000US06037500300
4602,43.3,34.0031865,-118.076325,1400000US06037500402
460301,46.2,34.0083875,-118.06369,1400000US06037500403
460302,43.3,34.014082,-118.074022,1400000US06037500404
460401,41.4,34.0153955,-118.083676,1400000US06037500500
460501,48.2,34.0076875,-118.088568,1400000US06037500600
460502,38.8,33.99491,-118.097667,1400000US06037500700
460601,44.9,33.984009,-118.0868995,1400000US06037500800
4607,45.1,33.99359,-118.0809535,1400000US06037500900
4608,50.8,33.9892345,-118.070456,1400000US06037501001
4609,35.6,33.982215,-118.0614895,1400000US06037501002
4610,38,33.999254,-118.0632375,1400000US06037501200
4611,42.5,33.9921455,-118.0545255,1400000US06037501300
4612,51,33.9809005,-118.0496115,1400000US06037501400
4613,42.7,34.002062,-118.0303905,1400000US06037501501
4614,39,33.986326,-118.0361225,1400000US06037501503
461501,39.6,33.979089,-118.0361445,1400000US06037501504
461502,41,33.9783585,-118.0077355,1400000US06037501600
4616,38.2,33.961379,-118.0189855,1400000US06037501700
4617,59.7,33.966778,-118.0280925,1400000US06037501802
461901,33.9,33.970589,-118.042077,1400000US06037501803
461902,33.7,33.9692905,-118.035006,1400000US06037501804
462001,36.3,33.956138,-118.02683,1400000US06037501900
462002,30.8,33.963017,-118.0392825,1400000US06037502003
4621,37.1,33.961402,-118.0467605,1400000US06037502004
462201,36.4,33.951895,-118.03503,1400000US06037502005
462202,34.6,33.972572,-118.052838,1400000US06037502100
462301,33.8,33.9780945,-118.071607,1400000US06037502200
462302,33.2,33.9679585,-118.0797315,1400000US06037502301
4624,43.9,33.965715,-118.069052,1400000US06037502302
4625,43.6,33.9762075,-118.0967975,1400000US06037502401
4626,48.1,33.973095,-118.0895215,1400000US06037502402
4627,34.8,33.976373,-118.1099205,1400000US06037502500
4628,37.7,33.959833,-118.0946655,1400000US06037502601
4629,44.8,33.965021,-118.1030955,1400000US06037502602
4630,37.3,33.956004,-118.072116,1400000US06037502700
463103,43.2,33.9400455,-118.0896085,1400000US06037502801
4632,47.3,33.9311015,-118.0697865,1400000US06037502802
4633,43.8,33.9461085,-118.03893,1400000US06037502901
4634,40.7,33.944162,-118.0517005,1400000US06037502902
4635,29.4,33.9243145,-118.0508065,1400000US06037503000
463601,34.5,33.92885,-118.0410545,1400000US06037503103
463602,37.1,33.9212825,-118.041571,1400000US06037503104
4637,45,33.9256065,-118.033586,1400000US06037503105
